Episode Number: 1911, Episode Reward: -15.0, Running Mean: -12.299751700711553
Episode Number: 1912, Episode Reward: -13.0, Running Mean: -12.306754183704438
Episode Number: 1913, Episode Reward: -14.0, Running Mean: -12.323686641867393
Episode Number: 1914, Episode Reward: -13.0, Running Mean: -12.33044977544872
Episode Number: 1915, Episode Reward: -10.0, Running Mean: -12.307145277694232
Episode Number: 1916, Episode Reward: -11.0, Running Mean: -12.29407382491729
Episode Number: 1917, Episode Reward: -15.0, Running Mean: -12.321133086668116
Episode Number: 1918, Episode Reward: -12.0, Running Mean: -12.317921755801434
Episode Number: 1919, Episode Reward: -7.0, Running Mean: -12.26474253824342
Episode Number: 1920, Episode Reward: -8.0, Running Mean: -12.222095112860986
Episode Number: 1921, Episode Reward: -8.0, Running Mean: -12.179874161732377
Episode Number: 1922, Episode Reward: -6.0, Running Mean: -12.118075420115053
Episode Number: 1923, Episode Reward: -12.0, Running Mean: -12.116894665913902
Episode Number: 1924, Episode Reward: -8.0, Running Mean: -12.075725719254763
Episode Number: 1925, Episode Reward: -16.0, Running Mean: -12.114968462062215
Episode Number: 1926, Episode Reward: -15.0, Running Mean: -12.143818777441593
Episode Number: 1927, Episode Reward: -10.0, Running Mean: -12.122380589667177
Episode Number: 1928, Episode Reward: -5.0, Running Mean: -12.051156783770505
Episode Number: 1929, Episode Reward: -8.0, Running Mean: -12.0106452159328
Episode Number: 1930, Episode Reward: -16.0, Running Mean: -12.050538763773472
Episode Number: 1931, Episode Reward: -15.0, Running Mean: -12.080033376135738
Episode Number: 1932, Episode Reward: -16.0, Running Mean: -12.11923304237438
Episode Number: 1933, Episode Reward: -6.0, Running Mean: -12.058040711950637
Episode Number: 1934, Episode Reward: -6.0, Running Mean: -11.997460304831131
Episode Number: 1935, Episode Reward: -4.0, Running Mean: -11.91748570178282
Episode Number: 1936, Episode Reward: -14.0, Running Mean: -11.938310844764992
Episode Number: 1937, Episode Reward: -15.0, Running Mean: -11.968927736317342
Episode Number: 1938, Episode Reward: -15.0, Running Mean: -11.999238458954169
Episode Number: 1939, Episode Reward: -12.0, Running Mean: -11.999246074364626
Episode Number: 1940, Episode Reward: -15.0, Running Mean: -12.02925361362098
Episode Number: 1941, Episode Reward: -13.0, Running Mean: -12.038961077484771
Episode Number: 1942, Episode Reward: -9.0, Running Mean: -12.008571466709924
Episode Number: 1943, Episode Reward: -1.0, Running Mean: -11.898485752042824
Episode Number: 1944, Episode Reward: -7.0, Running Mean: -11.849500894522395
Episode Number: 1945, Episode Reward: -17.0, Running Mean: -11.90100588557717
Episode Number: 1946, Episode Reward: -21.0, Running Mean: -11.9919958267214
Episode Number: 1947, Episode Reward: -6.0, Running Mean: -11.932075868454186
Episode Number: 1948, Episode Reward: -13.0, Running Mean: -11.942755109769644
Episode Number: 1949, Episode Reward: -10.0, Running Mean: -11.923327558671946
Episode Number: 1950, Episode Reward: -19.0, Running Mean: -11.994094283085227
Episode Number: 1951, Episode Reward: -9.0, Running Mean: -11.964153340254374
Episode Number: 1952, Episode Reward: -13.0, Running Mean: -11.974511806851831
Episode Number: 1953, Episode Reward: -17.0, Running Mean: -12.024766688783313
Episode Number: 1954, Episode Reward: -15.0, Running Mean: -12.05451902189548
Episode Number: 1955, Episode Reward: -16.0, Running Mean: -12.093973831676525
Episode Number: 1956, Episode Reward: -11.0, Running Mean: -12.083034093359759
Episode Number: 1957, Episode Reward: -15.0, Running Mean: -12.112203752426161
Episode Number: 1958, Episode Reward: -11.0, Running Mean: -12.101081714901898
Episode Number: 1959, Episode Reward: -14.0, Running Mean: -12.12007089775288
Episode Number: 1960, Episode Reward: -12.0, Running Mean: -12.11887018877535
Episode Number: 1961, Episode Reward: -10.0, Running Mean: -12.097681486887597
Episode Number: 1962, Episode Reward: -12.0, Running Mean: -12.09670467201872
Episode Number: 1963, Episode Reward: -10.0, Running Mean: -12.075737625298533
Episode Number: 1964, Episode Reward: -14.0, Running Mean: -12.094980249045548
Episode Number: 1965, Episode Reward: -11.0, Running Mean: -12.084030446555092
Episode Number: 1966, Episode Reward: -11.0, Running Mean: -12.07319014208954
Episode Number: 1967, Episode Reward: -14.0, Running Mean: -12.092458240668645
Episode Number: 1968, Episode Reward: -16.0, Running Mean: -12.131533658261958
Episode Number: 1969, Episode Reward: -13.0, Running Mean: -12.140218321679338
Episode Number: 1970, Episode Reward: -19.0, Running Mean: -12.208816138462545
Episode Number: 1971, Episode Reward: -16.0, Running Mean: -12.246727977077919
Episode Number: 1972, Episode Reward: -9.0, Running Mean: -12.21426069730714
Episode Number: 1973, Episode Reward: -13.0, Running Mean: -12.22211809033407
Episode Number: 1974, Episode Reward: -15.0, Running Mean: -12.24989690943073
Episode Number: 1975, Episode Reward: -12.0, Running Mean: -12.247397940336421
Episode Number: 1976, Episode Reward: -14.0, Running Mean: -12.264923960933057
Episode Number: 1977, Episode Reward: -7.0, Running Mean: -12.212274721323727
Episode Number: 1978, Episode Reward: -15.0, Running Mean: -12.24015197411049
Episode Number: 1979, Episode Reward: -11.0, Running Mean: -12.227750454369383
Episode Number: 1980, Episode Reward: -10.0, Running Mean: -12.205472949825689
Episode Number: 1981, Episode Reward: -12.0, Running Mean: -12.20341822032743
Episode Number: 1982, Episode Reward: -9.0, Running Mean: -12.171384038124156
Episode Number: 1983, Episode Reward: -9.0, Running Mean: -12.139670197742914
Episode Number: 1984, Episode Reward: -4.0, Running Mean: -12.058273495765484
Episode Number: 1985, Episode Reward: -18.0, Running Mean: -12.117690760807829
Episode Number: 1986, Episode Reward: -15.0, Running Mean: -12.146513853199751
Episode Number: 1987, Episode Reward: -13.0, Running Mean: -12.155048714667755
Episode Number: 1988, Episode Reward: -14.0, Running Mean: -12.173498227521078
Episode Number: 1989, Episode Reward: -11.0, Running Mean: -12.161763245245867
Episode Number: 1990, Episode Reward: -11.0, Running Mean: -12.150145612793407
Episode Number: 1991, Episode Reward: -20.0, Running Mean: -12.228644156665473
Episode Number: 1992, Episode Reward: -10.0, Running Mean: -12.206357715098818
Episode Number: 1993, Episode Reward: -16.0, Running Mean: -12.24429413794783
Episode Number: 1994, Episode Reward: -9.0, Running Mean: -12.21185119656835
Episode Number: 1995, Episode Reward: -12.0, Running Mean: -12.209732684602665
Episode Number: 1996, Episode Reward: -7.0, Running Mean: -12.15763535775664
Episode Number: 1997, Episode Reward: -8.0, Running Mean: -12.116059004179073
Episode Number: 1998, Episode Reward: -9.0, Running Mean: -12.084898414137282
Episode Number: 1999, Episode Reward: -9.0, Running Mean: -12.054049429995908
Episode Number: 2000, Episode Reward: -11.0, Running Mean: -12.043508935695948
Episode Number: 2001, Episode Reward: -7.0, Running Mean: -11.993073846338989
Episode Number: 2002, Episode Reward: -14.0, Running Mean: -12.0131431078756
Episode Number: 2003, Episode Reward: -11.0, Running Mean: -12.003011676796843
Episode Number: 2004, Episode Reward: -18.0, Running Mean: -12.062981560028874
Episode Number: 2005, Episode Reward: -9.0, Running Mean: -12.032351744428585
Episode Number: 2006, Episode Reward: -11.0, Running Mean: -12.022028226984299
Episode Number: 2007, Episode Reward: -12.0, Running Mean: -12.021807944714455
Episode Number: 2008, Episode Reward: -15.0, Running Mean: -12.05158986526731
Episode Number: 2009, Episode Reward: -18.0, Running Mean: -12.111073966614637
Episode Number: 2010, Episode Reward: -13.0, Running Mean: -12.11996322694849
Episode Number: 2011, Episode Reward: -10.0, Running Mean: -12.098763594679005
Episode Number: 2012, Episode Reward: -11.0, Running Mean: -12.087775958732214
Episode Number: 2013, Episode Reward: -9.0, Running Mean: -12.056898199144891
Episode Number: 2014, Episode Reward: -8.0, Running Mean: -12.016329217153443
Episode Number: 2015, Episode Reward: -13.0, Running Mean: -12.026165924981909
Episode Number: 2016, Episode Reward: -10.0, Running Mean: -12.00590426573209
Episode Number: 2017, Episode Reward: -12.0, Running Mean: -12.005845223074768
Episode Number: 2018, Episode Reward: -6.0, Running Mean: -11.945786770844022
Episode Number: 2019, Episode Reward: -11.0, Running Mean: -11.93632890313558
Episode Number: 2020, Episode Reward: -15.0, Running Mean: -11.966965614104225
Episode Number: 2021, Episode Reward: -9.0, Running Mean: -11.937295957963183
Episode Number: 2022, Episode Reward: -14.0, Running Mean: -11.957922998383552
Episode Number: 2023, Episode Reward: -12.0, Running Mean: -11.958343768399715
Episode Number: 2024, Episode Reward: -9.0, Running Mean: -11.928760330715717
Episode Number: 2025, Episode Reward: -12.0, Running Mean: -11.929472727408559
Episode Number: 2026, Episode Reward: -14.0, Running Mean: -11.950178000134473
Episode Number: 2027, Episode Reward: -14.0, Running Mean: -11.970676220133129
Episode Number: 2028, Episode Reward: -10.0, Running Mean: -11.950969457931796
Episode Number: 2029, Episode Reward: -16.0, Running Mean: -11.991459763352479
Episode Number: 2030, Episode Reward: -13.0, Running Mean: -12.001545165718955
Episode Number: 2031, Episode Reward: -11.0, Running Mean: -11.991529714061764
Episode Number: 2032, Episode Reward: -7.0, Running Mean: -11.941614416921146
Episode Number: 2033, Episode Reward: -13.0, Running Mean: -11.952198272751936
Episode Number: 2034, Episode Reward: -13.0, Running Mean: -11.962676290024417
Episode Number: 2035, Episode Reward: -11.0, Running Mean: -11.953049527124172
Episode Number: 2036, Episode Reward: -18.0, Running Mean: -12.01351903185293
Episode Number: 2037, Episode Reward: -12.0, Running Mean: -12.013383841534399
Episode Number: 2038, Episode Reward: -15.0, Running Mean: -12.043250003119056
Episode Number: 2039, Episode Reward: -10.0, Running Mean: -12.022817503087865
Episode Number: 2040, Episode Reward: -6.0, Running Mean: -11.962589328056985
Episode Number: 2041, Episode Reward: -14.0, Running Mean: -11.982963434776416
Episode Number: 2042, Episode Reward: -7.0, Running Mean: -11.933133800428651
Episode Number: 2043, Episode Reward: -10.0, Running Mean: -11.913802462424364
Episode Number: 2044, Episode Reward: -11.0, Running Mean: -11.90466443780012
Episode Number: 2045, Episode Reward: -14.0, Running Mean: -11.92561779342212
Episode Number: 2046, Episode Reward: -15.0, Running Mean: -11.956361615487898
Episode Number: 2047, Episode Reward: -12.0, Running Mean: -11.956797999333018
Episode Number: 2048, Episode Reward: -11.0, Running Mean: -11.947230019339687
Episode Number: 2049, Episode Reward: -11.0, Running Mean: -11.937757719146289
Episode Number: 2050, Episode Reward: -9.0, Running Mean: -11.908380141954826
Episode Number: 2051, Episode Reward: -12.0, Running Mean: -11.909296340535276
Episode Number: 2052, Episode Reward: -9.0, Running Mean: -11.880203377129924
Episode Number: 2053, Episode Reward: -13.0, Running Mean: -11.891401343358625
Episode Number: 2054, Episode Reward: -16.0, Running Mean: -11.932487329925038
Episode Number: 2055, Episode Reward: -15.0, Running Mean: -11.963162456625788
Episode Number: 2056, Episode Reward: -10.0, Running Mean: -11.94353083205953
Episode Number: 2057, Episode Reward: -16.0, Running Mean: -11.984095523738935
Episode Number: 2058, Episode Reward: -9.0, Running Mean: -11.954254568501545
Episode Number: 2059, Episode Reward: -2.0, Running Mean: -11.854712022816528
Episode Number: 2060, Episode Reward: -15.0, Running Mean: -11.886164902588364
Episode Number: 2061, Episode Reward: -9.0, Running Mean: -11.85730325356248
Episode Number: 2062, Episode Reward: -13.0, Running Mean: -11.868730221026855
Episode Number: 2063, Episode Reward: -12.0, Running Mean: -11.870042918816585
Episode Number: 2064, Episode Reward: -3.0, Running Mean: -11.781342489628418
Episode Number: 2065, Episode Reward: -8.0, Running Mean: -11.743529064732135
Episode Number: 2066, Episode Reward: -16.0, Running Mean: -11.786093774084813
Episode Number: 2067, Episode Reward: -12.0, Running Mean: -11.788232836343964
Episode Number: 2068, Episode Reward: -8.0, Running Mean: -11.750350507980524
Episode Number: 2069, Episode Reward: -15.0, Running Mean: -11.78284700290072
Episode Number: 2070, Episode Reward: -10.0, Running Mean: -11.765018532871713
Episode Number: 2071, Episode Reward: -9.0, Running Mean: -11.737368347542995
Episode Number: 2072, Episode Reward: -9.0, Running Mean: -11.709994664067565
Episode Number: 2073, Episode Reward: -11.0, Running Mean: -11.702894717426888
Episode Number: 2074, Episode Reward: -6.0, Running Mean: -11.64586577025262
Episode Number: 2075, Episode Reward: -7.0, Running Mean: -11.599407112550093
Episode Number: 2076, Episode Reward: -12.0, Running Mean: -11.603413041424592
Episode Number: 2077, Episode Reward: -11.0, Running Mean: -11.597378911010345
Episode Number: 2078, Episode Reward: -9.0, Running Mean: -11.571405121900241
Episode Number: 2079, Episode Reward: -15.0, Running Mean: -11.605691070681239
Episode Number: 2080, Episode Reward: -7.0, Running Mean: -11.559634159974427
Episode Number: 2081, Episode Reward: -13.0, Running Mean: -11.574037818374684
Episode Number: 2082, Episode Reward: -15.0, Running Mean: -11.608297440190938
Episode Number: 2083, Episode Reward: -15.0, Running Mean: -11.64221446578903
Episode Number: 2084, Episode Reward: -11.0, Running Mean: -11.635792321131138
Episode Number: 2085, Episode Reward: -17.0, Running Mean: -11.689434397919827
Episode Number: 2086, Episode Reward: -8.0, Running Mean: -11.652540053940628
Episode Number: 2087, Episode Reward: -9.0, Running Mean: -11.62601465340122
Episode Number: 2088, Episode Reward: -9.0, Running Mean: -11.599754506867209
Episode Number: 2089, Episode Reward: -7.0, Running Mean: -11.553756961798536
Episode Number: 2090, Episode Reward: -12.0, Running Mean: -11.558219392180549
Episode Number: 2091, Episode Reward: -7.0, Running Mean: -11.512637198258743
Episode Number: 2092, Episode Reward: -7.0, Running Mean: -11.467510826276156
Episode Number: 2093, Episode Reward: -17.0, Running Mean: -11.522835718013393
Episode Number: 2094, Episode Reward: -14.0, Running Mean: -11.54760736083326
Episode Number: 2095, Episode Reward: -13.0, Running Mean: -11.562131287224927
Episode Number: 2096, Episode Reward: -15.0, Running Mean: -11.596509974352678
Episode Number: 2097, Episode Reward: -11.0, Running Mean: -11.59054487460915
Episode Number: 2098, Episode Reward: -13.0, Running Mean: -11.60463942586306
Episode Number: 2099, Episode Reward: -16.0, Running Mean: -11.64859303160443
Episode Number: 2100, Episode Reward: -14.0, Running Mean: -11.672107101288386
Episode Number: 2101, Episode Reward: -16.0, Running Mean: -11.715386030275502
Episode Number: 2102, Episode Reward: -13.0, Running Mean: -11.728232169972747
Episode Number: 2103, Episode Reward: -9.0, Running Mean: -11.70094984827302
Episode Number: 2104, Episode Reward: -17.0, Running Mean: -11.75394034979029
Episode Number: 2105, Episode Reward: -7.0, Running Mean: -11.706400946292387
Episode Number: 2106, Episode Reward: -12.0, Running Mean: -11.709336936829462
